,date,text,user
70015,15/3/18 12:23,En realidad no voy a estar muy activo. Mi jefa me dijo que no puedo no tener WhatsApp y por eso volví,Oguitoo
70016,15/3/18 12:24,Pero la idea es seguir lo más desconectado posible,Oguitoo
70017,15/3/18 12:24,Si a alguno le interesa posta lean esto,Oguitoo
70018,15/3/18 12:24,Www.goneoffline.blogspot.com,Oguitoo
70019,15/3/18 12:24,Quiero armar una movida a que la gente apague el wifi y el 4g. A desconectar el Internet y conectarse con uno mismo,Oguitoo
70020,15/3/18 12:24,Ta lueeee,Oguitoo
70021,15/3/18 12:26,Ufff,Shafal
70022,15/3/18 12:27,Che y la foto de grupo cambiarla es una locura sabías? Tenés la vieja?,Fede Sharley
70023,15/3/18 12:27,Chupate una fija,Shafal
70024,15/3/18 12:29,Sip la guardé,Oguitoo
70025,15/3/18 12:30,Antes de cambiarla,Oguitoo
70026,15/3/18 12:30,Sé que para ustedes es importante,Oguitoo
70027,15/3/18 12:30,Ah,Oguitoo
70028,15/3/18 12:31,<Multimedia omitido>,Pon Cl
70029,15/3/18 12:32,che fede el paintball en que quedo mostro?,Joaquin
70030,15/3/18 12:33,"jew vs goy, 5ta vs 4ta, giants vs mainis, boca vs riber",Joaquin
70032,15/3/18 12:34,Dale ponela de vuelta!,Fede Sharley
70033,15/3/18 12:35,Tas loco fede,Oguitoo
70034,15/3/18 12:35,Mínimo una week,Oguitoo
70035,15/3/18 12:35,Menos datos ogo,Pon Cl
70036,15/3/18 12:35,Ah,Pon Cl
70037,15/3/18 12:35,(me gustó el blog),Pon Cl
70038,15/3/18 12:36,Gracias amigo! Tengo que subir dos notas más,Oguitoo
70039,15/3/18 12:47,No hice nada. ¿Querés reservar?,Fede Sharley
70040,15/3/18 12:59,que duró ser de la bosta,Lobo cl
70041,15/3/18 13:00,el otro día uno grito el gol de chaca así son,Lobo cl
70042,15/3/18 13:11,<Multimedia omitido>,Pelado Ale
70043,15/3/18 13:19,partidos importantes,Lobo cl
70044,15/3/18 13:19,Ni hablar no,Lobo cl
70045,15/3/18 13:55,@5491135803104 ☝,Fede Sharley
70046,15/3/18 13:57,<Multimedia omitido>,More
70047,15/3/18 14:41,<Multimedia omitido>,Joaquin
70048,15/3/18 15:06,q onda cucu,Ilso
70049,15/3/18 15:10,es tremendo eso e,Joaquin
70050,15/3/18 15:21,2 min in vain thanks men,Ilso
70051,15/3/18 15:32,Che foto de grupo nopi?,Fede Sharley
70052,15/3/18 20:46,<Multimedia omitido>,Fede Sharley
70053,15/3/18 20:54,<Multimedia omitido>,Pelado Ale
70054,15/3/18 22:13,<Multimedia omitido>,Fede Sharley
70055,15/3/18 22:13,<Multimedia omitido>,Fede Sharley
70056,15/3/18 22:14,Jejejejejeje,Shafal
70057,15/3/18 22:22,👏🏻,Pelado Ale
70058,15/3/18 23:45,Que I?,Pon Cl
70059,16/3/18 07:43,Mr cliiiii,Shafal
70060,16/3/18 07:43,Está fresco eh,Shafal
70061,16/3/18 07:43,Se ve q los bosteros están asomando,Shafal
70062,16/3/18 07:44,Jejejeje,Shafal
70063,16/3/18 07:44,Asiq pinta buso,Shafal
70064,16/3/18 08:46,<Multimedia omitido>,Uba Cl
70065,16/3/18 08:50,🚀,Uba Cl
70066,16/3/18 09:08,😍,Pon Cl
70067,16/3/18 10:11,Si señoress,Fede Sharley
70068,16/3/18 10:11,Como estoy para uno ruso hoy,Fede Sharley
70069,16/3/18 10:12,A toda la gilada que me pregunta y llega tarde y luego se queja porque aviso el mismo día,Fede Sharley
70070,16/3/18 10:12,Este martes HAY LEBACS; abran vuestras cuentas comitentes hoy y podrán licitar el martes,Fede Sharley
70071,16/3/18 10:18,"Vamos vamos @5491157209718, da la cara, ah",Fede Sharley
70072,16/3/18 10:51,🍵🍵🍵,Rama cl
70073,16/3/18 12:45,<Multimedia omitido>,Fede Sharley
70074,16/3/18 12:53,nooooooooo,Ilso
70075,16/3/18 12:57,Esas máquinas están endemoniadas,Pon Cl
70076,16/3/18 12:58,Jajajaja vos tuviste tu aventura con eso,Uba Cl
70077,16/3/18 12:59,Ufffffd,More
70078,16/3/18 12:59,Si eso pensaba,More
70079,16/3/18 12:59,La del pon a la enesima potencia,More
70080,16/3/18 12:59,Q accidentado nuestro viaje de egredados,More
70081,16/3/18 13:00,Los reiterados olvidos del gordo ago en diversos lugares fueron epicos,More
70082,16/3/18 13:18,http://www.ambito.com/915128,More
70083,16/3/18 13:19,Hermoso país,More
70084,16/3/18 13:33,angelisi se enojo,Lobo cl
70085,16/3/18 13:59,Jajaja,Pon Cl
70086,16/3/18 13:59,"A Chabe y a mi nos olvidaron viejo, fue cualquier cosa",Pon Cl
70087,16/3/18 14:00,Cieeeeertoooo,More
70088,16/3/18 14:41,Quedo en adopción el perro de Stephen Hawking,Pon Cl
70090,16/3/18 14:41,<Multimedia omitido>,Pon Cl
70091,16/3/18 14:49,Culo roto,Shafal
70092,16/3/18 15:38,"bueno loco lo hice , luego de chequear en la AAP (asoc. argentina de paintball) los lugares recomendados y sin hacer 2 horas de ruta eran dos.",Joaquin
70096,16/3/18 15:38,<Multimedia omitido>,Joaquin
70097,16/3/18 15:39,horarios disponibles,Joaquin
70100,16/3/18 15:41,ojala no se haga porque me da un cagaso tremendo pero bueno.... sería historica,Joaquin
70101,16/3/18 15:47,Che re in,More
70102,16/3/18 15:48,"Pasó desapercibí, pero es espectacular Emi",Moda Cl
70103,16/3/18 15:50,"Gracias Gonza, dps te paso el sobre",Uba Cl
70104,16/3/18 16:02,🅱,Sebi Cell
70105,16/3/18 16:02,Ah,Sebi Cell
70106,16/3/18 16:02,Na q ver,Sebi Cell
70107,16/3/18 16:20,"Cucu preguntas: si somos 12, cuánto es? Mujeres pagan igual? Si somos 13? Cucu si marsho viene y trae perros, cuánto le cobran? Hay estacionamiento? Se cobra aparte?",Oguitoo
70108,16/3/18 16:20,una de carne una de queso una de carne una de carne. ah,Joaquin
70109,16/3/18 16:42,<Multimedia omitido>,Iña Cell
70110,16/3/18 16:42,Bienvenido a la adultes,Iña Cell
70111,16/3/18 16:43,te falta aprender a escribir y llegás a la adultez amigo!,Oguitoo
70112,16/3/18 16:43,ah,Oguitoo
70113,16/3/18 16:43,Jaja,Iña Cell
70114,16/3/18 16:46,Bieeee,Fede Sharley
70115,16/3/18 16:46,3 lu?,Fede Sharley
70116,16/3/18 16:47,2.750,Iña Cell
70117,16/3/18 16:47,Che la foto del grupo eh,Iña Cell
70118,16/3/18 16:49,contame del cabaret,Lobo cl
70119,16/3/18 16:49,que liviano tas ogo,Lobo cl
70120,16/3/18 16:49,esperaba más de vos hoy,Lobo cl
70121,16/3/18 16:49,<Multimedia omitido>,Iña Cell
70122,16/3/18 16:49,Román durmiendo es TODO,Iña Cell
70123,16/3/18 16:50,<Multimedia omitido>,Oguitoo
70124,16/3/18 16:50,les explotó el cabaret mal,Oguitoo
70125,16/3/18 16:50,pero después sebi se enoja men,Oguitoo
70126,16/3/18 16:50,por eso no dije nada,Oguitoo
70127,16/3/18 16:50,Jajaja,Iña Cell
70128,16/3/18 16:50,Lo vi,Iña Cell
70129,16/3/18 16:50,Lo mejor que nos podría pasar es que angélici se vaya,Iña Cell
70130,16/3/18 16:51,Dicen que les dijo que si iba ayer echaba a un par,Iña Cell
70131,16/3/18 16:51,ojalá no se vaya nunca,Oguitoo
70132,16/3/18 16:51,es un asco el tipo,Lobo cl
70133,16/3/18 16:51,encima ventilo todo,Lobo cl
70134,16/3/18 16:51,Es el macrismo explícito,Iña Cell
70135,16/3/18 16:51,Anti Román,Iña Cell
70136,16/3/18 16:52,"eso dicen, sí",Oguitoo
70137,16/3/18 16:52,guille en la cuerda floja,Oguitoo
70138,16/3/18 16:52,cardona viene de jugar 3 años en rayados de monterrey y era suplente. PÉSIMO.,Oguitoo
70139,16/3/18 16:52,me encanta que lo quieran,Oguitoo
70140,16/3/18 16:52,Jaja Cardona no es malo,Iña Cell
70141,16/3/18 16:53,#fotodelgrupo,Sebi Cell
70142,16/3/18 16:53,No codes,Sebi Cell
70143,16/3/18 16:54,que se vaya tevez tampoco les vendría mal,Lobo cl
70144,16/3/18 16:55,<Multimedia omitido>,Uba Cl
70145,16/3/18 16:56,Yo no creo que se tenga que ir nadie igual eh,Iña Cell
70146,16/3/18 16:56,Esa fue la vendehumeada de angelici,Iña Cell
70147,16/3/18 16:57,Fue un desastre pero fue 1 partido bastante parejo. Acá lo decisivo es la copa,Iña Cell
70148,16/3/18 16:57,<Multimedia omitido>,Oguitoo
70149,16/3/18 16:57,"dale unos días men, cómo lloran",Oguitoo
70150,16/3/18 16:57,Tan punteros hace mil años no pasa nada,Rama cl
70151,16/3/18 16:57,Tévez bozal mediático,Iña Cell
70152,16/3/18 16:57,Como dijo el coco,Iña Cell
70153,16/3/18 16:58,me gusta que puedas hablar bien y serio iña,Oguitoo
70154,16/3/18 16:58,"más allá de la copa en sí, haberte cruzado con river en 3 copas en los últimos años, que ta haya ganado en las tres y que haya levantado las 3....",Oguitoo
70155,16/3/18 16:58,decí que estánpunteros poish porque si no sería durísimo,Oguitoo
70156,16/3/18 16:59,Punteros y campeones,Iña Cell
70157,16/3/18 17:00,Y que de ese equipo no queda casi nadie,Iña Cell
70158,16/3/18 17:00,sip. supongo que eso lo hace más llevaderus,Oguitoo
70159,16/3/18 17:06,Che ninosh discusión de fútbol,Fede Sharley
70160,16/3/18 17:08,Te vi,Muse Cell
70161,16/3/18 17:45,<Multimedia omitido>,More
70162,16/3/18 17:45,Es oficial,More
70163,16/3/18 17:45,No la pongo nunca más,More
70164,16/3/18 17:46,Jajajaja,Uba Cl
70165,16/3/18 17:46,Moreeee moreeee,Uba Cl
70166,16/3/18 18:02,"impresionante, va a color ml",Joaquin
70167,16/3/18 18:06,Igual no entendí,Pelado Ale
70168,16/3/18 18:06,Reservaste o no?,Pelado Ale
70169,16/3/18 18:10,Yo estoy si se arma posta,Iña Cell
70170,16/3/18 18:10,Pero picante,Iña Cell
70172,16/3/18 18:11,Jajajjaa,More
70173,16/3/18 18:11,Q hdp,More
70174,16/3/18 18:15,innnnnnnnnn,Muse Cell
70175,16/3/18 18:37,Hoy que o?,Pon Cl
70176,16/3/18 18:45,Estudiar bocha para una clase y q te clave el profe la con,Riti Cell
70177,16/3/18 18:45,Cenita en casa?,Riti Cell
70178,16/3/18 19:01,"lista de ins y reservo,",Joaquin
70184,16/3/18 19:07,"lista de ins y reservo,",Marto Ná
70191,16/3/18 19:39,Nico pon,Pon Cl
70192,16/3/18 19:40,(con troilo),Pon Cl
70193,16/3/18 19:40,Shary,Fede Sharley
70194,16/3/18 19:44,Lover,Sebi Cell
70195,16/3/18 19:45,<Multimedia omitido>,Fede Sharley
70196,16/3/18 19:46,Malo no es,Sebi Cell
70197,16/3/18 19:46,Viejo es,Rama cl
70198,16/3/18 19:46,Como cata,Fede Sharley
70199,16/3/18 19:46,Ah,Fede Sharley
70200,16/3/18 19:46,Ehhh meeeenosh,Fede Sharley
70201,16/3/18 19:47,Cómo moda,Rama cl
70202,16/3/18 19:47,Ah,Rama cl
70203,16/3/18 19:47,Bieeeen,Fede Sharley
70204,16/3/18 20:02,"lista de ins y reservo,",Joaquin
70218,16/3/18 20:03,"Sábado yo no pue pero me bajo, no cambien el día",Fede Sharley
70219,16/3/18 20:03,24/03 cucu,Muse Cell
70220,16/3/18 20:03,No se puede ese diaa,Muse Cell
70221,16/3/18 20:03,a es uba,Joaquin
70222,16/3/18 20:04,lish mejor domingo 17hs y dps cenita tempra,Joaquin
70223,16/3/18 20:04,anti domingo,Joaquin
70224,16/3/18 20:04,Hacemos gobierno vs montoneros,Muse Cell
70225,16/3/18 20:06,"No es uba calfo, es never more",Sebi Cell
70226,16/3/18 20:06,Sale plaza,Sebi Cell
70227,16/3/18 20:09,bien paz y militancia y al otro día entrenamiento de guerrilla,Joaquin
70228,16/3/18 20:09,🐜gero,Joaquin
70229,16/3/18 20:11,ahhh ciertoo,Marto Ná
70230,16/3/18 20:11,"El 25/03 yo no puedo, pero no pasa nada. Me bajo",Marto Ná
70231,16/3/18 20:13,In 25,Shafal
70232,16/3/18 20:28,DOMINGO 25 RESERVADO 17HS cha,Joaquin
70233,16/3/18 20:28,nunca fue tan  fácil armar algo en dale hoy digamos,Joaquin
70234,16/3/18 20:28,lo q son los 30,Joaquin
70235,16/3/18 20:40,Tas lo. Yo toy out.,Muse Cell
70236,16/3/18 20:47,<Multimedia omitido>,Shafal
70237,16/3/18 20:53,In,Iña Cell
70238,16/3/18 21:55,sabadukiii eheh,Ilso
70239,16/3/18 23:45,<Multimedia omitido>,Shafal
70240,16/3/18 23:47,<Multimedia omitido>,Iña Cell
70241,16/3/18 23:48,<Multimedia omitido>,Shafal
70242,16/3/18 23:48,<Multimedia omitido>,Shafal
70243,16/3/18 23:49,http://www.promiedos.com.ar/calculadores.php,Iña Cell
70244,16/3/18 23:50,<Multimedia omitido>,Shafal
70245,16/3/18 23:52,<Multimedia omitido>,Iña Cell
70246,16/3/18 23:54,<Multimedia omitido>,Shafal
70247,16/3/18 23:54,El lunes es un partido de 6 puntos,Iña Cell
70248,16/3/18 23:54,<Multimedia omitido>,Shafal
70249,17/3/18 00:07,In,Pelado Ale
70250,17/3/18 00:47,Que o??,Pon Cl
70251,17/3/18 00:47,<Multimedia omitido>,Pon Cl
70252,17/3/18 00:49,Feliz cumple eh!!!!,Iña Cell
70253,17/3/18 00:50,🇨🇱🕍⬛💅🏾,Iña Cell
70254,17/3/18 00:51,Jajajaja gracia papaa,Uba Cl
70255,17/3/18 00:58,Jajajajajjajajjajajajajaajajajajkajajajajajajajajaja,Pelado Ale
70256,17/3/18 01:33,feliz cumple,Lobo cl
70257,17/3/18 01:33,negro,Lobo cl
70258,17/3/18 01:35,Dale lo🅱iiii,Uba Cl
70259,17/3/18 01:35,Gracias papaa,Uba Cl
70260,17/3/18 01:35,data de oro dsp de no ganar ni uno de los tres importantes sin hacer un gol y con el cabaret al rojo   vivo callarse parece sano,Lobo cl
70261,17/3/18 01:36,están dando rambo,Lobo cl
70262,17/3/18 01:36,Feliz cumple ubitaaaa,Shafal
70263,17/3/18 01:37,Gracia dark,Uba Cl
70264,17/3/18 07:50,<Multimedia omitido>,Riti Cell
70265,17/3/18 10:24,<Multimedia omitido>,Pon Cl
70266,17/3/18 10:36,<Multimedia omitido>,Shafal
70267,17/3/18 10:40,Jajajajajajajajajajjajajajajjaa,Pelado Ale
70268,17/3/18 11:20,<Multimedia omitido>,Moda Cl
70269,17/3/18 11:20,Ah,Moda Cl
70270,17/3/18 11:20,Dale ubiiita! Feliz cumple papá! Dale hoy!,Moda Cl
70271,17/3/18 11:21,Feliz Cumple Ubaaa,Marto Ná
70272,17/3/18 11:22,superior,Lobo cl
70273,17/3/18 11:40,Dale negroooo!! Feliz cumple judiooo shhhhileno!,Fede Sharley
70274,17/3/18 11:40,Acá con Nadia ahora vamos pa tu casa,Fede Sharley
70275,17/3/18 11:42,Feliz cumple ubitaaaaah,More
70276,17/3/18 11:43,Ubal Dahl Ubal Dahl te vamo a matar eh,Pon Cl
70277,17/3/18 11:45,"Gracias gente bella, dale hoy aaaaaawnn",Uba Cl
70278,17/3/18 11:53,Dale Ubaa feliz cumple men,Ilso
70279,17/3/18 11:53,Gracias fabeeeee,Uba Cl
70280,17/3/18 11:54,jaja fabeeeeee,Ilso
70281,17/3/18 12:10,<Multimedia omitido>,Oguitoo
70282,17/3/18 12:10,<Multimedia omitido>,Oguitoo
70283,17/3/18 12:11,<Multimedia omitido>,Oguitoo
70284,17/3/18 14:13,<Multimedia omitido>,More
70285,17/3/18 16:26,Alguien sabe si el Instituto Parroquial Cristo Obrero es buen colegio ?,More
70286,17/3/18 16:26,<Multimedia omitido>,More
70287,17/3/18 16:38,<Multimedia omitido>,Iña Cell
70288,17/3/18 16:40,<Multimedia omitido>,Ilso
70289,17/3/18 16:54,<Multimedia omitido>,Pon Cl
70290,17/3/18 18:47,<Multimedia omitido>,More
70291,17/3/18 18:47,Creo q la factura de luz está en la casa...,More
70292,17/3/18 21:38,Puerta Rochi,Pon Cl
70293,17/3/18 21:38,Uh baje,Pon Cl
70294,18/3/18 01:27,<Multimedia omitido>,Fede Sharley
70295,18/3/18 03:16,DHE,Sebi Cell
70296,18/3/18 03:28,Dale la cuartuu,URI
70297,18/3/18 11:00,<Multimedia omitido>,Pelado Ale
70298,18/3/18 11:00,Como te extrañaba garro,Pelado Ale
70299,18/3/18 18:51,El partido que está jugando delpo,Oguitoo
70300,18/3/18 18:51,A enyetarlo,Oguitoo
70301,18/3/18 18:51,Jaja,Oguitoo
70302,18/3/18 19:00,"Lo que es Roger también, hay que decir eh",Oguitoo
70303,18/3/18 19:00,Ah,Oguitoo
70304,18/3/18 19:02,Arrosha roshe,Oguitoo
70305,18/3/18 19:55,<Multimedia omitido>,More
70306,18/3/18 20:23,<Multimedia omitido>,Oguitoo
70307,18/3/18 20:23,🤭,Oguitoo
70308,18/3/18 20:23,Menos mal que les regalaron el un empate,Oguitoo
70309,18/3/18 20:24,Si no bye guishe,Oguitoo
70310,18/3/18 20:26,bien delpo,Lobo cl
70311,18/3/18 20:26,eh,Lobo cl
70312,18/3/18 20:42,bye gishe,Ilso
70313,18/3/18 21:06,<Multimedia omitido>,Fede Sharley
70314,18/3/18 23:06,<Multimedia omitido>,More
70315,18/3/18 23:23,Bueneesemo,Riti Cell
70316,19/3/18 07:24,Excelente,Pelado Ale
70317,19/3/18 07:27,<Multimedia omitido>,Pelado Ale
70318,19/3/18 07:40,Che como va la ligarcha?,Pelado Ale
70319,19/3/18 07:41,<Multimedia omitido>,Pelado Ale
70320,19/3/18 07:41,<Multimedia omitido>,Pelado Ale
70321,19/3/18 07:58,Jajaja grande clima,Sebi Cell
70322,19/3/18 09:59,<Multimedia omitido>,Shafal
70323,19/3/18 10:52,⚪❤⚪❤⚪VAMOS CAMPEÓN!!! EL MÁS GRANDE⚪❤⚪❤⚪,Ilso
70324,19/3/18 12:15,Acabo de bajar 28 lucas de multa a 800 pesos,Pelado Ale
70325,19/3/18 12:16,Que lindo litigar,Pelado Ale
70326,19/3/18 12:16,De qué debías tanto?,Iña Cell
70327,19/3/18 12:17,Cuando atropellaste a la que después te bajaste?,Iña Cell
70328,19/3/18 12:21,Todo mal estacionamiento,Pelado Ale
70329,19/3/18 12:21,Se viene la juntada de firmas en Palermo para poder estacionar,Pelado Ale
70330,19/3/18 12:22,Amparito detected,Pelado Ale
70331,19/3/18 12:22,Bieeen,Iña Cell
70332,19/3/18 12:22,Jajaja,Iña Cell
70333,19/3/18 12:50,<Multimedia omitido>,More
70334,19/3/18 13:38,Eh jurio!,Uba Cl
70335,19/3/18 13:39,"Che mostros, recuerden q el viernes 23 nos juntamos en el peish. Tipo 22 comemos unas zapis",Uba Cl
70336,19/3/18 14:00,Out,Fede Sharley
70337,19/3/18 14:00,Invita la casa o llevo biyuya?,Fede Sharley
70338,19/3/18 14:00,Out,Pon Cl
70339,19/3/18 14:00,La casa obvio,Pon Cl
70340,19/3/18 14:10,La ca,Uba Cl
70341,19/3/18 14:33,Voy con lija de 2 di,Fede Sharley
70342,19/3/18 14:36,Qué o?,Riti Cell
70343,19/3/18 14:37,Tomó la comunión,Fede Sharley
70344,19/3/18 14:43,Jaja no es del bat de mi prima hace 2 años,More
70345,19/3/18 14:45,Cómo agarra la Torá,Uba Cl
70346,19/3/18 15:49,<Multimedia omitido>,More
70347,19/3/18 17:38,<Multimedia omitido>,Iña Cell
70348,19/3/18 17:38,😘,Iña Cell
70349,19/3/18 18:17,Jajajaja iba a mandar la mish,Uba Cl
70350,19/3/18 18:32,<Multimedia omitido>,More
70351,19/3/18 18:33,bueno listo el domingo churrito y a darse... la organización lleva agua papas y una latita perca para mejorar la puntería ... dale eh,Joaquin
70366,19/3/18 18:35,Daleeee,More
70367,19/3/18 18:35,Teams?,More
70368,19/3/18 18:43,"pela en contra, in",Joaquin
70369,19/3/18 18:45,Uy,URI
70370,19/3/18 18:45,Que ganas de cargarlos a tiros como en el counter,URI
70371,19/3/18 18:45,Lapu,URI
70372,19/3/18 18:45,baje,Muse Cell
70373,19/3/18 18:57,Hay q ir armando los tiiiiim,More
70374,19/3/18 19:22,https://youtu.be/vMc0YdyFt,Gordo Facu
70375,19/3/18 19:22,Para palpitar el domingo,Gordo Facu
70376,19/3/18 19:40,<Multimedia omitido>,More
70377,19/3/18 19:40,Sufrid,More
70378,19/3/18 19:49,More lpqtp,URI
70379,19/3/18 19:51,https://www.instagram.com/p/Bgeq7gmlXNB/,URI
70380,19/3/18 20:20,jaja,Ilso
70381,19/3/18 20:37,Cómo me pierdo el paintball la con,Riti Cell
70382,19/3/18 20:41,<Multimedia omitido>,Shafal
70383,19/3/18 21:56,<Multimedia omitido>,Uba Cl
70384,19/3/18 21:56,"""Uba soy""",Fede Sharley
70385,19/3/18 21:56,Magnifico,Fede Sharley
70386,19/3/18 21:58,Jugamos al desconocido,Uba Cl
70387,19/3/18 22:00,Uba te vi eh,Muse Cell
70388,19/3/18 22:03,Q negro turbio,More
70389,19/3/18 22:11,El rompebo,Uba Cl
70390,20/3/18 02:54,<Multimedia omitido>,Pon Cl
70391,20/3/18 08:13,Sisi señores,Muse Cell
70392,20/3/18 09:46,Muy bien Joaquín,Pon Cl
70393,20/3/18 09:46,A darse,Pon Cl
70395,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70396,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70397,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70398,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70399,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70400,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70401,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70402,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70403,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70404,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70405,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70406,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70407,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70408,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70409,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70410,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70411,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70412,20/3/18 10:08,<Multimedia omitido>,Fede Sharley
70413,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70414,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70415,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70416,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70417,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70418,20/3/18 10:09,<Multimedia omitido>,Fede Sharley
70419,20/3/18 11:00,Hasta las 12 hs de hoy son las LEBAC!,Fede Sharley
70420,20/3/18 11:00,Tienen 1 hora más,Fede Sharley
70421,20/3/18 11:08,http://www.utdt.edu/ver_contenido.php?id_contenido=7995&id_item_menu=15657&inc=inscripEEopendt&utm_source=utdt&utm_medium=email&utm_campaign=ditella,Fede Sharley
70422,20/3/18 11:09,"Les dejo un ciclo de charlas abiertas de Di Tella que van a ser el próximo 4 de Abril. Para el que le interese se puede anotar... si piden nombre del referido, pongan el mío sin problemas! Abrazo.",Fede Sharley
70423,20/3/18 11:09,Son charlas tipo TED,Fede Sharley
70424,20/3/18 11:11,"""Sharpie""",Uba Cl
70425,20/3/18 11:12,Como van directo al nopi estas cosas la con,Fede Sharley
70426,20/3/18 11:12,"Pienso que si pero de repentussssssssssssssss, nopi",Fede Sharley
70427,20/3/18 11:25,Shareeee,More
70428,20/3/18 11:25,Como difusor científico,More
70429,20/3/18 11:25,Que buen porno mandas!!!!!*,More
70430,20/3/18 11:27,Jajajaja bien more,Uba Cl
70431,20/3/18 11:27,No sabes como le crecio el baculo sagrado a mi goku con esos ogetess,More
70432,20/3/18 11:27,Se cascó,Uba Cl
70433,20/3/18 12:25,A que hora es el paintball el domingo?,More
70434,20/3/18 12:27,Y cuanto dura?,More
70435,20/3/18 12:27,Lo q dura dura,Riti Cell
70436,20/3/18 12:28,17h era y dura hora y media dos,Joaquin
70437,20/3/18 12:29,Tagui?,Pon Cl
70438,20/3/18 12:29,Perfecto,More
70439,20/3/18 12:31,👆🏾,Shafal
70440,20/3/18 12:32,350 aprox,Joaquin
70441,20/3/18 12:32,Pq approx?,Pon Cl
70442,20/3/18 12:32,Que puede variar,Pon Cl
70443,20/3/18 12:46,"variaba 2 precios, si eramos mas de ocho bajaba a 320 creo... si somos 8 pagamos como diez entonces es un poco más y llega a 350 ponele",Joaquin
70444,20/3/18 12:48,Hay 13 confirmados,More
70445,20/3/18 12:48,"ahi me fije, 330 por persona si somos 10 o más",Joaquin
70446,20/3/18 12:49,"somos bocha, va a ser cualquier cosa",Joaquin
70447,20/3/18 12:50,domingo 25/03 17hs Ins a la fecha:,Joaquin
70461,20/3/18 12:52,Este mensaje fue eliminado,Iña Cell
70462,20/3/18 12:52,Este mensaje fue eliminado,Iña Cell
70463,20/3/18 12:52,Este mensaje fue eliminado,Iña Cell
70464,20/3/18 12:52,hora y media alva,Joaquin
70465,20/3/18 12:52,Este mensaje fue eliminado,Iña Cell
70466,20/3/18 12:53,Este mensaje fue eliminado,Iña Cell
70467,20/3/18 12:54,Este mensaje fue eliminado,Iña Cell
70468,20/3/18 12:54,Este mensaje fue eliminado,Iña Cell
70469,20/3/18 12:54,In,Iña Cell
70470,20/3/18 12:58,<Multimedia omitido>,Pon Cl
70471,20/3/18 12:59,😎,Iña Cell
70472,20/3/18 13:04,Qué tal grabo,Pelado Ale
70473,20/3/18 13:37,<Multimedia omitido>,Pelado Ale
70474,20/3/18 13:37,<Multimedia omitido>,Pelado Ale
70475,20/3/18 13:57,El segundo es sublime,Uba Cl
70476,20/3/18 15:35,"Amor,",Pon Cl
70479,20/3/18 15:35,<Multimedia omitido>,Pon Cl
70480,20/3/18 15:38,Ah nono,More
70481,20/3/18 15:38,Es buenisimo,More
70482,20/3/18 15:40,Qq ☎,Uba Cl
70483,20/3/18 15:41,Jajaj QQ,Marto Ná
70484,20/3/18 15:55,arrebataditaaaaawwnn,Joaquin
70485,20/3/18 16:04,Lo que es escuchar mala fama y sentir que es uno más de este grupo del orto,Fede Sharley
70486,20/3/18 16:04,Gorra basuuuuurrawwnn,Fede Sharley
70487,20/3/18 19:00,Que lugar,Fede Sharley
70488,20/3/18 19:00,<Multimedia omitido>,Fede Sharley
70489,20/3/18 21:29,<Multimedia omitido>,Marto Ná
70490,20/3/18 22:48,<Multimedia omitido>,Riti Cell
70491,20/3/18 22:49,<Multimedia omitido>,Pon Cl
70492,20/3/18 22:50,<Multimedia omitido>,Fede Sharley
70493,20/3/18 23:13,<Multimedia omitido>,Oguitoo
70494,21/3/18 07:51,"Está fressco como la chiquero, abrigarse! #MrClima #Dalehoy #Diaemoso",Shafal
70495,21/3/18 13:59,"Che, el viernes los espero desde las 22. Los primeros serán los afortunados q coman de ashiba, el resto si quiere comer gratis q se vaya a cuba",Uba Cl
70496,21/3/18 14:00,???,Pon Cl
70497,21/3/18 14:01,21.30 caigo,Pon Cl
70498,21/3/18 14:01,Por las,Pon Cl
70499,21/3/18 14:02,Por las q?,Uba Cl
70500,21/3/18 14:02,Ah,Uba Cl
70501,21/3/18 14:02,dudas,Lobo cl
70502,21/3/18 14:02,El cumpleañero agresivo,Pon Cl
70503,21/3/18 14:02,Jajaja,Uba Cl
70504,21/3/18 14:02,Hard como la sister,Pon Cl
70505,21/3/18 14:02,Ah,Pon Cl
